"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.064502810E-1,-2.070772201E-1,2.469350100E0,1.286902428E0
9.088035100E-1,-1.866138428E-1,2.414221048E0,1.272700310E0
9.111567910E-1,-1.624853760E-1,2.360161066E0,1.256207347E0
9.135100210E-1,-1.444653720E-1,2.310987949E0,1.239409089E0
9.158632500E-1,-1.252236813E-1,2.264258146E0,1.221389055E0
9.182164790E-1,-1.085781008E-1,2.223331213E0,1.207034230E0
9.205697080E-1,-9.071081877E-2,2.186222315E0,1.191610336E0
9.229229370E-1,-7.773031294E-2,2.150182247E0,1.176033735E0
9.252761660E-1,-6.490252167E-2,2.117654800E0,1.160304427E0
9.276293960E-1,-5.451811850E-2,2.087723255E0,1.144727707E0
9.299826250E-1,-4.428642616E-2,2.058860779E0,1.136481285E0
9.323359060E-1,-3.649812192E-2,2.033663273E0,1.125638843E0
9.346891350E-1,-2.993151546E-2,2.004800797E0,1.117239594E0
9.370423640E-1,-2.214321308E-2,1.982046604E0,1.112505555E0
9.393955940E-1,-1.710372418E-2,1.958070874E0,1.110214949E0
9.417488230E-1,-1.068982668E-2,1.931651711E0,1.110520363E0
9.441020520E-1,-4.275931045E-3,1.906607032E0,1.109451294E0
9.464552810E-1,-3.054236295E-4,1.888586998E0,1.108382344E0
9.488085100E-1,4.734066315E-3,1.865832925E0,1.108535051E0
9.511617390E-1,7.482878864E-3,1.849034667E0,1.104869962E0
9.535150210E-1,1.374406368E-2,1.831014633E0,1.102579355E0
9.558682500E-1,1.771457121E-2,1.812994719E0,1.096623540E0
9.582214790E-1,2.046338283E-2,1.797418118E0,1.089446068E0
9.605747080E-1,2.183778957E-2,1.782910466E0,1.083337665E0
9.629279370E-1,2.473931387E-2,1.766112089E0,1.071273327E0
9.652811660E-1,2.748812735E-2,1.754047871E0,1.057834744E0
9.676343960E-1,2.779355086E-2,1.739540339E0,1.043174386E0
9.699876250E-1,2.687728032E-2,1.723810911E0,1.029735804E0
9.723409060E-1,2.229592577E-2,1.711746693E0,1.015075445E0
9.746941350E-1,1.756185852E-2,1.699682474E0,1.001636744E0
9.770473640E-1,1.420219894E-2,1.685174823E0,9.880454540E-1
9.794005940E-1,9.468132630E-3,1.677844763E0,9.807152748E-1
9.817538230E-1,7.177455351E-3,1.672957897E0,9.721634388E-1
9.841070520E-1,3.512371797E-3,1.668223858E0,9.684983492E-1
9.864602810E-1,-1.374406274E-3,1.662115335E0,9.659022093E-1
9.888135100E-1,-2.596100792E-3,1.658450365E0,9.634588361E-1
9.911667390E-1,-5.039489828E-3,1.652494550E0,9.646805525E-1
9.935199690E-1,-1.114796288E-2,1.647607803E0,9.622371197E-1
9.958732500E-1,-1.740914769E-2,1.645317078E0,9.645278454E-1
9.982264790E-1,-2.229592577E-2,1.641651988E0,9.657495022E-1
1.000579708E0,-2.840439789E-2,1.637986898E0,9.655967951E-1
1.002932937E0,-3.726168349E-2,1.632031202E0,9.704836011E-1
1.005286166E0,-4.596625641E-2,1.633252859E0,9.776610136E-1
1.007639396E0,-5.604523420E-2,1.632031202E0,9.860602021E-1
1.009992625E0,-6.612421572E-2,1.634474516E0,9.969027042E-1
1.012345854E0,-7.757759839E-2,1.639361382E0,1.006523609E0
1.014699083E0,-9.009996802E-2,1.644095421E0,1.014922738E0
1.017052364E0,-1.038440317E-1,1.651272893E0,1.019656777E0
1.019405594E0,-1.175880954E-1,1.659672022E0,1.023016453E0
1.021758823E0,-1.349972486E-1,1.670361876E0,1.022711039E0
1.024112052E0,-1.536280811E-1,1.683495045E0,1.018740535E0
1.026465281E0,-1.710372269E-1,1.698918939E0,1.012326598E0
1.028818510E0,-1.933331639E-1,1.718007922E0,1.002094984E0
1.031171739E0,-2.170034945E-1,1.738165855E0,9.956810474E-1
1.033524969E0,-2.441861928E-1,1.757254839E0,9.816315174E-1
1.035878250E0,-2.738122940E-1,1.779703498E0,9.701781869E-1
1.038231479E0,-3.061871827E-1,1.802304864E0,9.597937465E-1
1.040584708E0,-3.394783735E-1,1.818950415E0,9.469659925E-1
1.042937937E0,-3.767400384E-1,1.839108348E0,9.365815520E-1
1.045291166E0,-4.114056230E-1,1.855754018E0,9.286405444E-1
1.047644396E0,-4.485146105E-1,1.868581772E0,9.194778204E-1
1.049997625E0,-4.807367921E-1,1.878049850E0,9.153546095E-1
1.052350854E0,-5.131117105E-1,1.885074615E0,9.124531150E-1
1.054704083E0,-5.415160656E-1,1.889808655E0,9.107732773E-1
1.057057364E0,-5.700731874E-1,1.887212634E0,9.090934396E-1
1.059410594E0,-5.972558856E-1,1.883547544E0,9.075663090E-1
1.061763823E0,-6.195518374E-1,1.876217365E0,9.048175216E-1
1.064117052E0,-6.355865598E-1,1.864153147E0,9.034430981E-1
1.066470281E0,-6.526902914E-1,1.850867152E0,9.008470178E-1
1.068823510E0,-6.662816405E-1,1.831625462E0,8.994725943E-1
1.071176739E0,-6.759024858E-1,1.809940457E0,8.956547976E-1
1.073529969E0,-6.818582416E-1,1.787186384E0,8.895463347E-1
1.075883198E0,-6.865923405E-1,1.761836171E0,8.822161555E-1
1.078236479E0,-6.861341596E-1,1.732973695E0,8.713735938E-1
1.080589708E0,-6.856760383E-1,1.703042150E0,8.605310917E-1
1.082942937E0,-6.815528274E-1,1.671736240E0,8.460234404E-1
1.085296166E0,-6.772769094E-1,1.635696292E0,8.315158486E-1
1.087649396E0,-6.717792749E-1,1.597212911E0,8.133431077E-1
1.090002625E0,-6.650599241E-1,1.553842664E0,7.951704264E-1
1.092355854E0,-6.592568755E-1,1.509403586E0,7.710419297E-1
1.094709083E0,-6.560499668E-1,1.464811683E0,7.443174124E-1
1.097049239E0,-6.514685750E-1,1.416707516E0,7.114843726E-1
1.099415594E0,-6.505523324E-1,1.368450522E0,6.786513329E-1
1.101768823E0,-6.484143734E-1,1.315459609E0,6.470399499E-1
1.104108927E0,-6.438329816E-1,1.264912009E0,6.142069101E-1
1.106475281E0,-6.316160560E-1,1.210852027E0,5.778614879E-1
1.108828510E0,-6.134433746E-1,1.159082651E0,5.453338623E-1
1.111181739E0,-5.864133835E-1,1.102579355E0,5.115845799E-1
1.113534969E0,-5.544965863E-1,1.043785214E0,4.779879749E-1
1.115888198E0,-5.201364160E-1,9.860602021E-1,4.492781460E-1
1.118241479E0,-4.831801951E-1,9.248227477E-1,4.194993675E-1
1.120594708E0,-4.474456310E-1,8.576295376E-1,3.921639323E-1
1.122947937E0,-4.130854607E-1,7.893673778E-1,3.671191931E-1
1.125301166E0,-3.775036037E-1,7.160657048E-1,3.422271907E-1
1.127654396E0,-3.454341292E-1,6.429167390E-1,3.159607351E-1
1.130007625E0,-3.136700690E-1,5.734328628E-1,2.959555089E-1
1.132360854E0,-2.831276953E-1,5.050179958E-1,2.782409191E-1
1.134714135E0,-2.562504113E-1,4.390464723E-1,2.593046725E-1
1.137067312E0,-2.283041626E-1,3.790307343E-1,2.415900975E-1
1.139420594E0,-2.003578991E-1,3.239017725E-1,2.226538211E-1
1.141773823E0,-1.698155403E-1,2.747285664E-1,2.012741715E-1
1.144127052E0,-1.394258887E-1,2.290677279E-1,1.809635013E-1
1.146480281E0,-1.076618284E-1,1.895153672E-1,1.583621502E-1
1.148833510E0,-7.360709459E-2,1.559187621E-1,1.357607991E-1
1.151186739E0,-4.077405483E-2,1.259872466E-1,1.154501289E-1
1.153539969E0,-9.315420873E-3,1.043021679E-1,9.269607067E-2
1.155893198E0,2.473931387E-2,8.276980370E-2,7.131642103E-2
1.158246479E0,5.360184610E-2,6.474980712E-2,5.222744122E-2
1.160599708E0,8.383878320E-2,5.161659420E-2,3.542914242E-2
1.162952937E0,1.102579311E-1,3.955236077E-2,1.634016447E-2
1.165306166E0,1.365243644E-1,2.397575416E-2,3.359660041E-3
1.167659396E0,1.617218107E-1,1.068982668E-2,-1.343864016E-2
1.170012625E0,1.818797737E-1,-1.221694518E-3,-2.779355086E-2
1.172365854E0,2.021904439E-1,-1.572931744E-2,-4.581354558E-2
1.174719083E0,2.223484069E-1,-2.641914412E-2,-6.139015034E-2
1.177072364E0,2.412846684E-1,-4.092676565E-2,-7.696675509E-2
1.179425594E0,2.589992285E-1,-5.528167635E-2,-9.376505762E-2
1.181778823E0,2.768665254E-1,-6.734590977E-2,-1.143811494E-1
1.184132052E0,2.945810854E-1,-7.711946964E-2,-1.348445266E-1
1.186485281E0,3.136700690E-1,-8.674030751E-2,-1.615691036E-1
1.188838510E0,3.339807391E-1,-9.636115283E-2,-1.869192570E-1
1.191191739E0,3.506263196E-1,-1.024696305E-1,-2.147128135E-1
1.193544969E0,3.672719002E-1,-1.050657257E-1,-2.426590770E-1
1.195898198E0,3.863608837E-1,-1.148392856E-1,-2.718270421E-1
1.198251479E0,4.042281806E-1,-1.209477559E-1,-3.008422852E-1
1.200604708E0,4.196520746E-1,-1.305686086E-1,-3.287885487E-1
1.202957937E0,4.326325655E-1,-1.415638477E-1,-3.555130959E-1
1.205311166E0,4.479037523E-1,-1.536280811E-1,-3.785725832E-1
1.207664396E0,4.645493329E-1,-1.669140160E-1,-4.002576768E-1
1.210017625E0,4.773771465E-1,-1.814216375E-1,-4.196520746E-1
1.212370854E0,4.926483035E-1,-1.957765520E-1,-4.413371384E-1
1.214724083E0,5.054761171E-1,-2.127275616E-1,-4.582881629E-1
1.217077312E0,5.245651007E-1,-2.270824611E-1,-4.775298536E-1
1.219430594E0,5.410579443E-1,-2.428117841E-1,-4.943281412E-1
1.221783823E0,5.599942207E-1,-2.596100867E-1,-5.074613690E-1
1.224137052E0,5.764871240E-1,-2.776300907E-1,-5.231906772E-1
1.226490281E0,5.942016840E-1,-2.956500649E-1,-5.387672782E-1
1.228843510E0,6.120689511E-1,-3.148917556E-1,-5.555655956E-1
1.231196739E0,6.297835112E-1,-3.377985358E-1,-5.723638535E-1
1.233549969E0,6.464291215E-1,-3.607053161E-1,-5.903838873E-1
1.235903198E0,6.655181050E-1,-3.859027624E-1,-6.120689511E-1
1.238256479E0,6.821636558E-1,-4.111002088E-1,-6.313106418E-1
1.240609708E0,6.988092661E-1,-4.352286756E-1,-6.517740488E-1
1.242962937E0,7.154548764E-1,-4.628695250E-1,-6.746807694E-1
1.245316166E0,7.259919643E-1,-4.917320311E-1,-6.965186000E-1
1.247669396E0,7.389724851E-1,-5.170822144E-1,-7.182036638E-1
1.250022625E0,7.519529462E-1,-5.447230339E-1,-7.400414348E-1
1.252375854E0,7.611156702E-1,-5.748072863E-1,-7.617265582E-1
1.254729083E0,7.716528177E-1,-6.024481058E-1,-7.835643291E-1
1.257082364E0,7.808154821E-1,-6.337540150E-1,-8.015843034E-1
1.259435594E0,7.899782062E-1,-6.626165509E-1,-8.197570443E-1
1.261788823E0,8.017370105E-1,-6.939224601E-1,-8.403730989E-1
1.264142052E0,8.145648241E-1,-7.240067124E-1,-8.583931327E-1
1.266495281E0,8.287670016E-1,-7.563816309E-1,-8.776348233E-1
1.268848510E0,8.441908956E-1,-7.852441669E-1,-8.980981708E-1
1.271201739E0,8.583931327E-1,-8.128849864E-1,-9.136747718E-1
1.273554969E0,8.736643195E-1,-8.464815617E-1,-9.280297160E-1
1.275908198E0,8.903098702E-1,-8.776348233E-1,-9.387195110E-1
1.278261479E0,9.054283500E-1,-9.087880254E-1,-9.433009028E-1
1.280614708E0,9.229902029E-1,-9.374978542E-1,-9.454388618E-1
1.282967937E0,9.381086826E-1,-9.674293399E-1,-9.437590241E-1
1.285321166E0,9.556705356E-1,-9.961391687E-1,-9.410101771E-1
1.287674396E0,9.694145918E-1,-1.024848938E0,-9.358180165E-1
1.290027625E0,9.868237376E-1,-1.051115394E0,-9.268079996E-1
1.292380854E0,1.001789451E0,-1.081046939E0,-9.203941226E-1
1.294734083E0,1.020573020E0,-1.101052165E0,-9.165763259E-1
1.297087364E0,1.034317136E0,-1.123806238E0,-9.113841057E-1
1.299440594E0,1.048061132E0,-1.142895222E0,-9.110786915E-1
1.301793823E0,1.061805248E0,-1.157250166E0,-9.107732773E-1
1.304147052E0,1.073105931E0,-1.168092728E0,-9.118422270E-1
1.306500281E0,1.081810474E0,-1.176339149E0,-9.129112363E-1
1.308853510E0,1.086849928E0,-1.181225896E0,-9.165763259E-1
1.311206739E0,1.091889501E0,-1.177560806E0,-9.176452756E-1
1.313559969E0,1.090515018E0,-1.170383334E0,-9.165763259E-1
1.315913198E0,1.089293361E0,-1.156028390E0,-9.165763259E-1
1.318266479E0,1.086544514E0,-1.138008475E0,-9.167290330E-1
1.320619708E0,1.078908920E0,-1.111589313E0,-9.132166505E-1
1.322972937E0,1.071273327E0,-1.085322857E0,-9.097042680E-1
1.325326166E0,1.062263370E0,-1.055238605E0,-9.075663090E-1
1.327679396E0,1.052031636E0,-1.019351363E0,-9.017632604E-1
1.330032625E0,1.043021679E0,-9.833113551E-1,-8.933641315E-1
1.332385854E0,1.032484531E0,-9.400939345E-1,-8.814526200E-1
1.334739083E0,1.019656777E0,-8.968765140E-1,-8.707627654E-1
1.337092312E0,1.010341406E0,-8.489249945E-1,-8.588512540E-1
1.339445594E0,9.973608851E-1,-8.009734750E-1,-8.483141065E-1
1.341798823E0,9.856020808E-1,-7.493568659E-1,-8.339592218E-1
1.344152052E0,9.726215601E-1,-7.024743557E-1,-8.183826208E-1
1.346505281E0,9.570449591E-1,-6.557445526E-1,-8.028060198E-1
1.348858510E0,9.403993487E-1,-6.100836992E-1,-7.861604095E-1
1.351211739E0,9.261971712E-1,-5.656445622E-1,-7.705838084E-1
1.353564969E0,9.132166505E-1,-5.236487985E-1,-7.562289238E-1
1.355918198E0,8.990144730E-1,-4.827220440E-1,-7.406523228E-1
1.358271479E0,8.848122358E-1,-4.419479966E-1,-7.264500856E-1
1.360624708E0,8.744278550E-1,-4.048390090E-1,-7.156075835E-1
1.362977937E0,8.641961813E-1,-3.675773442E-1,-7.061394453E-1
1.365331166E0,8.564078808E-1,-3.387148082E-1,-6.977402568E-1
1.367684396E0,8.486195803E-1,-3.110739589E-1,-6.882721782E-1
1.370037625E0,8.408312798E-1,-2.870981991E-1,-6.810947061E-1
1.372390854E0,8.342646360E-1,-2.690782249E-1,-6.702521443E-1
1.374744083E0,8.302941322E-1,-2.498365343E-1,-6.594096422E-1
1.377097364E0,8.263236284E-1,-2.354816198E-1,-6.484143734E-1
1.379450594E0,8.260182142E-1,-2.257080674E-1,-6.374191046E-1
1.381803823E0,8.283088803E-1,-2.183778882E-1,-6.239804626E-1
1.384157052E0,8.267817497E-1,-2.159345001E-1,-6.129852533E-1
1.386510281E0,8.302941322E-1,-2.147128135E-1,-6.019899845E-1
1.388863510E0,8.351809382E-1,-2.194468826E-1,-5.945070982E-1
1.391216739E0,8.400676847E-1,-2.266243398E-1,-5.870242119E-1
1.393569969E0,8.438854814E-1,-2.385358512E-1,-5.819846988E-1
1.395923198E0,8.475505710E-1,-2.564031482E-1,-5.795413256E-1
1.398276479E0,8.489249945E-1,-2.744231224E-1,-5.781669021E-1
1.400629708E0,8.515210748E-1,-2.912214398E-1,-5.767925382E-1
1.402982937E0,8.542698622E-1,-3.139754832E-1,-5.766398311E-1
1.405336166E0,8.568660021E-1,-3.355078697E-1,-5.803049207E-1
1.407689396E0,8.620582223E-1,-3.619270027E-1,-5.813738704E-1
1.410042625E0,8.635852933E-1,-3.895678520E-1,-5.824428797E-1
1.412395854E0,8.675557971E-1,-4.182776511E-1,-5.847335458E-1
1.414749083E0,8.727480173E-1,-4.518742561E-1,-5.856497884E-1
1.417102364E0,8.754968047E-1,-4.879142344E-1,-5.854970813E-1
1.419455594E0,8.782456517E-1,-5.250232220E-1,-5.890094638E-1
1.421808823E0,8.834378719E-1,-5.598415136E-1,-5.888567567E-1
1.424162052E0,8.861866593E-1,-5.981721878E-1,-5.873296261E-1
1.426515281E0,8.913788795E-1,-6.377245188E-1,-5.859552622E-1
1.428868510E0,8.916842937E-1,-6.760551929E-1,-5.858024955E-1
1.431221739E0,8.956547976E-1,-7.096518278E-1,-5.880932212E-1
1.433574969E0,8.971819282E-1,-7.456917763E-1,-5.891621709E-1
1.435928250E0,8.987090588E-1,-7.780666947E-1,-5.914528370E-1
1.438281479E0,8.990144730E-1,-8.067765236E-1,-5.937435627E-1
1.440634708E0,9.029849768E-1,-8.344173431E-1,-5.972558856E-1
1.442987937E0,9.055810571E-1,-8.620582223E-1,-5.983248949E-1
1.445341166E0,9.121476412E-1,-8.860339522E-1,-6.030589342E-1
1.447694396E0,9.159654379E-1,-9.087880254E-1,-6.053496599E-1
1.450047625E0,9.223793745E-1,-9.303203821E-1,-6.100836992E-1
1.452400854E0,9.263498783E-1,-9.520054460E-1,-6.135960817E-1
1.454754083E0,9.277243018E-1,-9.688037634E-1,-6.146650314E-1
1.457107364E0,9.290986657E-1,-9.866710305E-1,-6.158867478E-1
1.459460594E0,9.280297160E-1,-1.005912781E0,-6.181774139E-1
1.461813823E0,9.245173335E-1,-1.025154471E0,-6.157340407E-1
1.464167052E0,9.159654379E-1,-1.046686769E0,-6.145123243E-1
1.466520281E0,9.072608948E-1,-1.067150116E0,-6.109999418E-1
1.468873510E0,8.974873424E-1,-1.088682532E0,-6.036698222E-1
1.471226739E0,8.863393664E-1,-1.115101695E0,-5.963396430E-1
1.473579969E0,8.727480173E-1,-1.133121610E0,-5.891621709E-1
1.475933250E0,8.628217578E-1,-1.157097459E0,-5.818319917E-1
1.478286479E0,8.528954983E-1,-1.177408099E0,-5.745018721E-1
1.480639708E0,8.443436027E-1,-1.197871447E0,-5.673243999E-1
1.482992937E0,8.368607163E-1,-1.218182087E0,-5.624375939E-1
1.485346166E0,8.319739699E-1,-1.236202121E0,-5.599942207E-1
1.487699396E0,8.270871639E-1,-1.253000498E0,-5.563291311E-1
1.490052625E0,8.222004175E-1,-1.268577099E0,-5.514423847E-1
1.492405906E0,8.197570443E-1,-1.285375357E0,-5.476245880E-1
1.494759135E0,8.173136115E-1,-1.300951958E0,-5.427377820E-1
1.497112364E0,8.148702383E-1,-1.312863469E0,-5.366293192E-1
1.499465594E0,8.098307252E-1,-1.323706031E0,-5.268557668E-1
1.501818823E0,8.072346449E-1,-1.333174109E0,-5.195255876E-1
1.504172052E0,8.046385646E-1,-1.337908268E0,-5.085303187E-1
1.506525281E0,8.020424247E-1,-1.342642307E0,-4.987567961E-1
1.508878510E0,8.006680608E-1,-1.347376347E0,-4.877615273E-1
1.511231791E0,8.005153537E-1,-1.349667072E0,-4.778352678E-1
1.513585021E0,8.003626466E-1,-1.348445296E0,-4.656183124E-1
1.515938250E0,8.014315963E-1,-1.348445296E0,-4.558447599E-1
1.518291479E0,8.012788892E-1,-1.347070932E0,-4.460712075E-1
1.520644708E0,8.009734750E-1,-1.345849276E0,-4.326325655E-1
1.522997937E0,8.020424247E-1,-1.345696568E0,-4.191939235E-1
1.525351166E0,8.017370105E-1,-1.343253136E0,-4.080459774E-1
1.527704396E0,8.003626466E-1,-1.342031479E0,-3.958290219E-1
1.530057677E0,8.014315963E-1,-1.338366389E0,-3.836120665E-1
1.532410906E0,8.011261821E-1,-1.334548593E0,-3.701734245E-1
1.534764135E0,8.020424247E-1,-1.333326817E0,-3.555130959E-1
1.537117364E0,8.006680608E-1,-1.328440070E0,-3.420744538E-1
1.539470594E0,8.002098799E-1,-1.321109891E0,-3.249707520E-1
1.541823823E0,7.976137996E-1,-1.318666577E0,-3.103103936E-1
1.544177052E0,8.009734750E-1,-1.312558055E0,-2.919849753E-1
1.546530281E0,8.031114340E-1,-1.306449533E0,-2.735068500E-1
1.548883562E0,8.052493930E-1,-1.301410079E0,-2.564031482E-1
1.551236791E0,8.061656952E-1,-1.296523333E0,-2.392994165E-1
1.553590021E0,8.083036542E-1,-1.286749721E0,-2.208212912E-1
1.555943250E0,8.078454733E-1,-1.283084631E0,-2.012741715E-1
1.558296479E0,8.099834919E-1,-1.273311138E0,-1.829487532E-1
1.560649708E0,8.060129285E-1,-1.269646049E0,-1.658450365E-1
1.563002937E0,8.031114340E-1,-1.264759302E0,-1.462979168E-1
1.565356166E0,7.991409302E-1,-1.257429123E0,-1.305686086E-1
1.567709396E0,7.937960029E-1,-1.247808218E0,-1.146865711E-1
1.570062677E0,7.896727920E-1,-1.238034725E0,-9.651386738E-2
1.572415906E0,7.844805717E-1,-1.229635477E0,-7.818844914E-2
1.574769135E0,7.765395641E-1,-1.216349602E0,-6.001574174E-2
1.577122364E0,7.687512636E-1,-1.205507040E0,-4.306473210E-2
1.579475594E0,7.634063363E-1,-1.192068458E0,-2.229592577E-2
1.581828823E0,7.543963790E-1,-1.181225896E0,-4.123218823E-3
1.584182052E0,7.440119386E-1,-1.170383334E0,1.160609815E-2
1.586535281E0,7.350019813E-1,-1.158319116E0,2.855710872E-2
1.588888562E0,7.259919643E-1,-1.146254897E0,4.672981426E-2
1.591241791E0,7.156075835E-1,-1.135412335E0,6.490252167E-2
1.593595021E0,7.079719901E-1,-1.128082156E0,8.078455180E-2
1.595948250E0,7.026270628E-1,-1.119683027E0,9.773556143E-2
1.598301479E0,6.998782754E-1,-1.112352848E0,1.123958975E-1
1.600654708E0,6.933116317E-1,-1.108687758E0,1.281252056E-1
1.603007937E0,6.893411279E-1,-1.102579355E0,1.403421611E-1
1.605361166E0,6.865923405E-1,-1.092958450E0,1.537808031E-1
1.607714396E0,6.862868667E-1,-1.085628271E0,1.684411317E-1
1.610067677E0,6.823163629E-1,-1.081963181E0,1.794363856E-1
1.612420906E0,6.809419990E-1,-1.074633002E0,1.915006191E-1
1.614774135E0,6.781931520E-1,-1.067455530E0,2.000524700E-1
1.617127364E0,6.730009913E-1,-1.062568784E0,2.122694254E-1
1.619480594E0,6.702521443E-1,-1.058903694E0,2.255553454E-1
1.621833823E0,6.664343476E-1,-1.055238605E0,2.353289127E-1
1.624187052E0,6.636855602E-1,-1.050351858E0,2.463241518E-1
1.626540281E0,6.584933400E-1,-1.046686769E0,2.585411072E-1
1.628893562E0,6.533011198E-1,-1.039509296E0,2.681619525E-1
1.631246791E0,6.494833231E-1,-1.034622550E0,2.779355049E-1
1.633600021E0,6.442911625E-1,-1.028666735E0,2.875563502E-1
1.635953250E0,6.403206587E-1,-1.020114899E0,2.973299026E-1
1.638306479E0,6.363501549E-1,-1.011715770E0,3.069507480E-1
1.640659708E0,6.323796511E-1,-1.004538298E0,3.179459870E-1
1.643012937E0,6.259657145E-1,-9.972081780E-1,3.275668323E-1
1.645366219E0,6.245913506E-1,-9.888089895E-1,3.373403847E-1
1.647719448E0,6.218425035E-1,-9.814788103E-1,3.483356535E-1
1.650072677E0,6.178719997E-1,-9.767447710E-1,3.591781855E-1
1.652425906E0,6.139014959E-1,-9.730796814E-1,3.713951409E-1
1.654779135E0,6.100836992E-1,-9.729269743E-1,3.823903799E-1
1.657132364E0,6.048914790E-1,-9.741486907E-1,3.970507085E-1
1.659485594E0,5.996993184E-1,-9.739959836E-1,4.078932703E-1
1.661838823E0,5.945070982E-1,-9.739959836E-1,4.225535989E-1
1.664192104E0,5.905365944E-1,-9.750649333E-1,4.372139275E-1
1.666545333E0,5.854970813E-1,-9.713998437E-1,4.457657933E-1
1.668898562E0,5.790832043E-1,-9.654440880E-1,4.553866386E-1
1.671251791E0,5.726693273E-1,-9.581139088E-1,4.674508572E-1
1.673605021E0,5.650337338E-1,-9.497147799E-1,4.760027230E-1
1.675958250E0,5.560237169E-1,-9.341381788E-1,4.868452549E-1
1.678311479E0,5.483881235E-1,-9.196305275E-1,4.940227270E-1
1.680664760E0,5.405998230E-1,-9.005415440E-1,4.998257756E-1
1.683017989E0,5.315898061E-1,-8.800781965E-1,5.094466209E-1
1.685371219E0,5.239542127E-1,-8.596147895E-1,5.202891231E-1
1.687724448E0,5.186093450E-1,-8.356390595E-1,5.274665952E-1
1.690077677E0,5.121954083E-1,-8.079982400E-1,5.346440673E-1
1.692430906E0,5.044071078E-1,-7.815790772E-1,5.393781066E-1
1.694784135E0,4.967715442E-1,-7.504258752E-1,5.427377820E-1
1.697137364E0,4.863871336E-1,-7.192726731E-1,5.497625470E-1
1.699490646E0,4.749337435E-1,-6.868977547E-1,5.520532131E-1
1.701843875E0,4.610369802E-1,-6.557445526E-1,5.554128885E-1
1.704197104E0,4.471401870E-1,-6.270347238E-1,5.587725043E-1
1.706550333E0,4.308000207E-1,-5.948125124E-1,5.583143830E-1
1.708903562E0,4.132381678E-1,-5.659499764E-1,5.592306852E-1
1.711256791E0,3.967452943E-1,-5.360184908E-1,5.650337338E-1
1.713610021E0,3.830012381E-1,-5.060869455E-1,5.659499764E-1
1.715963250E0,3.652866483E-1,-4.738647640E-1,5.667135715E-1
1.718316531E0,3.465031087E-1,-4.463766217E-1,5.664080977E-1
1.720669760E0,3.289412558E-1,-4.164451063E-1,5.659499764E-1
1.723022989E0,3.113794029E-1,-3.840702176E-1,5.668662786E-1
1.725376219E0,2.925958335E-1,-3.518480062E-1,5.664080977E-1
1.727729448E0,2.712161839E-1,-3.206948042E-1,5.671716928E-1
1.730082677E0,2.499892414E-1,-2.884726226E-1,5.644228458E-1
1.732435906E0,2.273878902E-1,-2.609844804E-1,5.651864409E-1
1.734789135E0,2.047865391E-1,-2.286095917E-1,5.671716928E-1
1.737142416E0,1.834068894E-1,-1.998997629E-1,5.703786016E-1
1.739495646E0,1.609582454E-1,-1.724116355E-1,5.723638535E-1
1.741848875E0,1.408002973E-1,-1.459924877E-1,5.781669021E-1
1.744202104E0,1.207950488E-1,-1.185043678E-1,5.801522136E-1
1.746555333E0,1.006370857E-1,-9.101624042E-2,5.847335458E-1
1.748908562E0,8.429691941E-2,-6.826218218E-2,5.856497884E-1
1.751261791E0,6.917845458E-2,-4.306473210E-2,5.890094638E-1
1.753615021E0,5.528167635E-2,-1.801999472E-2,5.899257660E-1
1.755968302E0,4.398100078E-2,4.734066315E-3,5.908420086E-1
1.758321531E0,3.390202299E-2,3.115320951E-2,5.931326747E-1
1.760674760E0,2.382304333E-2,5.024218559E-2,5.928272605E-1
1.763027989E0,1.878355257E-2,6.826218218E-2,5.926745534E-1
1.765381219E0,1.603474095E-2,8.383878320E-2,5.951179266E-1
1.767734448E0,1.481304597E-2,9.819369763E-2,5.949652195E-1
1.770087677E0,1.588202827E-2,1.065928489E-1,5.949652195E-1
1.772440958E0,1.710372418E-2,1.149920002E-1,5.949652195E-1
1.774794187E0,1.954711229E-2,1.174353883E-1,5.974085927E-1
